ItemID,Quality,Ilvl,Req Lvl,Name
15282,2,60,55,Dragon Finger
15283,2,64,59,Lunar Wand
15284,2,29,24,Long Battle Bow
15285,2,32,27,Archer's Longbow
15286,2,35,30,Long Redwood Bow
15287,2,45,40,Crusader Bow
15288,2,61,56,Blasthorn Bow
15289,2,65,60,Archstrike Bow
15290,3,20,20,Brown Kodo
15291,2,51,46,Harpy Needler
15292,4,40,40,Green Kodo
15293,4,40,40,Teal Kodo
15294,2,53,48,Siege Bow
15295,2,55,50,Quillfire Bow
15296,2,63,58,Hawkeye Bow
15297,1,11,6,Grizzly Bracers
15298,2,13,8,Grizzly Buckler
15299,1,10,5,Grizzly Cape
15300,1,14,9,Grizzly Gloves
15301,1,13,8,Grizzly Slippers
15302,1,11,6,Grizzly Belt
15303,2,14,9,Grizzly Pants
15304,2,16,11,Grizzly Jerkin
15305,2,18,13,Feral Shoes
15306,2,16,11,Feral Bindings
15307,2,19,14,Feral Buckler
15308,2,17,12,Feral Cord
15309,2,15,10,Feral Cloak
15310,2,18,13,Feral Gloves
15311,2,22,17,Feral Harness
15312,2,20,15,Feral Leggings
15313,1,24,19,Feral Shoulder Pads
15314,1,1,0,Bundle of Relics
15322,2,39,34,Smoothbore Gun
15323,2,50,45,Percussion Shotgun
15324,2,56,51,Burnside Rifle
15325,2,60,55,Sharpshooter Harquebus
15326,1,40,35,Broken Gleaming Throwing Axe
15327,1,40,35,Broken Wicked Throwing Dagger
15328,1,1,0,Joseph's Key
15329,2,24,19,Wrangler's Belt
15330,2,25,20,Wrangler's Boots
15331,2,23,18,Wrangler's Wristbands
15332,2,27,22,Wrangler's Buckler
15333,2,22,17,Wrangler's Cloak
15334,2,27,22,Wrangler's Gloves
15335,2,14,0,Briarsteel Shortsword
15336,2,27,22,Wrangler's Leggings
15337,2,29,24,Wrangler's Wraps
15338,2,28,23,Wrangler's Mantle
15339,2,34,29,Pathfinder Hat
15340,2,27,22,Pathfinder Cloak
15341,2,30,25,Pathfinder Footpads
15342,2,30,25,Pathfinder Guard
15343,2,30,25,Pathfinder Gloves
15344,2,31,26,Pathfinder Pants
15345,2,31,26,Pathfinder Shoulder Pads
15346,2,32,27,Pathfinder Vest
15347,2,28,23,Pathfinder Belt
15348,2,26,21,Pathfinder Bracers
15349,2,33,28,Headhunter's Belt
15350,2,34,29,Headhunter's Slippers
15351,2,30,25,Headhunter's Bands
15352,2,34,29,Headhunter's Buckler
15353,2,38,33,Headhunter's Headdress
15354,2,32,27,Headhunter's Cloak
15355,2,34,29,Headhunter's Mitts
15356,2,36,31,Headhunter's Armor
15357,2,35,30,Headhunter's Spaulders
15358,2,35,30,Headhunter's Woolies
15359,2,41,36,Trickster's Vest
15360,2,38,33,Trickster's Bindings
15361,2,37,32,Trickster's Sash
15362,2,39,34,Trickster's Boots
15363,2,42,37,Trickster's Headdress
15364,2,36,31,Trickster's Cloak
15365,2,38,33,Trickster's Handwraps
15366,2,40,35,Trickster's Leggings
15367,2,39,34,Trickster's Protector
15368,2,39,34,Trickster's Pauldrons
15369,2,42,37,Wolf Rider's Belt
15370,2,44,39,Wolf Rider's Boots
15371,2,41,36,Wolf Rider's Cloak
15372,2,43,38,Wolf Rider's Gloves
15373,2,47,42,Wolf Rider's Headgear
15374,2,44,39,Wolf Rider's Leggings
15375,2,43,38,Wolf Rider's Shoulder Pads
15376,2,46,41,Wolf Rider's Padded Armor
15377,2,42,37,Wolf Rider's Wristbands
15378,2,46,41,Rageclaw Belt
15379,2,48,43,Rageclaw Boots
15380,2,46,41,Rageclaw Bracers
15381,2,51,46,Rageclaw Chestguard
15382,2,45,40,Rageclaw Cloak
15383,2,48,43,Rageclaw Gloves
15384,2,50,45,Rageclaw Helm
15385,2,49,44,Rageclaw Leggings
15386,2,48,43,Rageclaw Shoulder Pads
15387,2,50,45,Jadefire Bracelets
15388,2,52,47,Jadefire Belt
15389,2,53,48,Jadefire Sabatons
15390,2,56,51,Jadefire Chestguard
15391,2,56,51,Jadefire Cap
15392,2,49,44,Jadefire Cloak
15393,2,52,47,Jadefire Gloves
15394,2,54,49,Jadefire Pants
15395,2,53,48,Jadefire Epaulets
15396,2,14,0,Curvewood Dagger
15397,2,14,0,Oakthrush Staff
15398,1,14,0,Sandcomber Boots
15399,2,14,0,Dryweed Belt
15400,1,14,0,Clamshell Bracers
15401,1,14,0,Welldrip Gloves
15402,1,14,0,Noosegrip Gauntlets
15403,2,18,0,Ridgeback Bracers
15404,2,18,0,Breakwater Girdle
15405,2,17,0,Shucking Gloves
15406,2,17,0,Crustacean Boots
15407,1,50,0,Cured Rugged Hide
15408,1,55,0,Heavy Scorpid Scale
15409,1,50,0,Refined Deeprock Salt
15410,3,60,0,Scale of Onyxia
15411,3,63,0,Mark of Fordring
15412,1,50,0,Green Dragonscale
15413,3,63,0,Ornate Adamantium Breastplate
15414,1,60,0,Red Dragonscale
15415,1,50,0,Blue Dragonscale
15416,1,55,0,Black Dragonscale
15417,1,50,0,Devilsaur Leather
15418,3,63,0,Shimmering Platinum Warhammer
15419,1,50,0,Warbear Leather
15420,0,50,0,Ironfeather
15421,3,63,0,Shroud of the Exile
15422,0,50,0,Frostsaber Leather
15423,0,50,0,Chimera Leather
15424,2,18,0,Axe of Orgrimmar
15425,2,55,50,Peerless Bracers
15426,2,58,53,Peerless Boots
15427,2,54,49,Peerless Cloak
15428,2,56,51,Peerless Belt
15429,2,58,53,Peerless Gloves
15430,2,60,55,Peerless Headband
15431,2,59,54,Peerless Leggings
15432,2,58,53,Peerless Shoulders
15433,2,61,56,Peerless Armor
15434,2,61,56,Supreme Sash
15435,2,63,58,Supreme Shoes
15436,2,60,55,Supreme Bracers
15437,2,61,56,Supreme Cape
15438,2,63,58,Supreme Gloves
15439,2,64,59,Supreme Crown
15440,2,63,58,Supreme Leggings
15441,2,63,58,Supreme Shoulders
15442,2,65,60,Supreme Breastplate
15443,2,18,0,Kris of Orgrimmar
15444,2,18,0,Staff of Orgrimmar
15445,2,18,0,Hammer of Orgrimmar
15447,1,1,0,Living Rot
15448,1,1,0,Coagulated Rot
15449,2,18,0,Ghastly Trousers
15450,2,18,0,Dredgemire Leggings
15451,2,18,0,Gargoyle Leggings
15452,2,18,0,Featherbead Bracers
15453,2,18,0,Savannah Bracers
15454,1,1,0,Mortar and Pestle
15455,2,37,0,Dustfall Robes
15456,2,37,0,Lightstep Leggings
15457,2,28,0,Desert Shoulders
15458,2,28,0,Tundra Boots
15459,2,28,0,Grimtoll Wristguards
15461,2,25,0,Lightheel Boots
15462,2,25,0,Loamflake Bracers
15463,2,25,0,Palestrider Gloves
15464,2,28,0,Brute Hammer
15465,2,28,0,Stingshot Wand
15466,2,28,0,Clink Shield
15467,2,31,0,Inventor's League Ring
15468,2,29,0,Windsong Drape
15469,2,29,0,Windsong Cinch
15470,2,29,0,Plainsguard Leggings
15471,2,29,0,Brawnhide Armor
15472,1,9,4,Charger's Belt
15473,1,10,5,Charger's Boots
15474,1,8,3,Charger's Bindings
15475,1,8,3,Charger's Cloak
15476,1,10,5,Charger's Handwraps
15477,2,11,6,Charger's Pants
15478,1,8,3,Charger's Shield
15479,2,11,6,Charger's Armor
15480,1,13,8,War Torn Girdle
15481,1,13,8,War Torn Greaves
15482,1,11,6,War Torn Bands
15483,1,10,5,War Torn Cape
15484,1,12,7,War Torn Handgrips
15485,2,14,9,War Torn Pants
15486,2,12,7,War Torn Shield
15487,2,16,11,War Torn Tunic
15488,2,21,16,Bloodspattered Surcoat
15489,2,16,11,Bloodspattered Sabatons
15490,1,14,9,Bloodspattered Cloak
15491,2,15,10,Bloodspattered Gloves
15492,2,15,10,Bloodspattered Sash
15493,2,18,13,Bloodspattered Loincloth
15494,2,18,13,Bloodspattered Shield
15495,2,15,10,Bloodspattered Wristbands
15496,1,21,16,Bloodspattered Shoulder Pads
15497,2,19,14,Outrunner's Cord
15498,2,20,15,Outrunner's Slippers
15499,2,18,13,Outrunner's Cuffs
15500,2,24,19,Outrunner's Chestguard
15501,2,17,12,Outrunner's Cloak
15502,2,20,15,Outrunner's Gloves
15503,2,22,17,Outrunner's Legguards
15504,2,22,17,Outrunner's Shield
15505,1,23,18,Outrunner's Pauldrons
15506,2,21,16,Grunt's Ankle Wraps
15507,2,19,14,Grunt's Bracers
15508,2,19,14,Grunt's Cape
15509,2,21,16,Grunt's Handwraps
15510,2,20,15,Grunt's Belt
15511,2,24,19,Grunt's Legguards
15512,2,24,19,Grunt's Shield
15513,2,25,20,Grunt's Pauldrons
15514,2,26,21,Grunt's Chestpiece
15515,2,25,20,Spiked Chain Belt
15516,2,27,22,Spiked Chain Slippers
15517,2,25,20,Spiked Chain Wristbands
15518,2,30,25,Spiked Chain Breastplate
15519,2,23,18,Spiked Chain Cloak
15520,2,26,21,Spiked Chain Gauntlets
15521,2,27,22,Spiked Chain Leggings
15522,2,29,24,Spiked Chain Shield
15523,2,27,22,Spiked Chain Shoulder Pads
15524,2,31,26,Sentry's Surcoat
15525,2,28,23,Sentry's Slippers
15526,2,24,19,Sentry's Cape
15527,2,27,22,Sentry's Gloves
15528,2,26,21,Sentry's Sash
15529,2,29,24,Sentry's Leggings
15530,2,31,26,Sentry's Shield
15531,2,30,25,Sentry's Shoulderguards
15532,2,26,21,Sentry's Armsplints
15533,2,31,26,Sentry's Headdress
15534,2,31,26,Wicked Chain Boots
15535,2,29,24,Wicked Chain Bracers
15536,2,34,29,Wicked Chain Chestpiece
15537,2,28,23,Wicked Chain Cloak
15538,2,30,25,Wicked Chain Gauntlets
15539,2,30,25,Wicked Chain Waistband
15540,2,34,29,Wicked Chain Helmet
15541,2,33,28,Wicked Chain Legguards
15542,2,32,27,Wicked Chain Shoulder Pads
15543,2,34,29,Wicked Chain Shield
15544,2,32,27,Thick Scale Sabatons
15545,2,30,25,Thick Scale Bracelets
15546,2,36,31,Thick Scale Breastplate
15547,2,29,24,Thick Scale Cloak
15548,2,32,27,Thick Scale Gauntlets
15549,2,31,26,Thick Scale Belt
15550,2,35,30,Thick Scale Crown
15551,2,35,30,Thick Scale Legguards
15552,2,36,31,Thick Scale Shield
15553,2,34,29,Thick Scale Shoulder Pads
15554,2,33,28,Pillager's Girdle
15555,2,33,28,Pillager's Boots
15556,2,32,27,Pillager's Bracers
15557,2,37,32,Pillager's Chestguard
15558,2,37,32,Pillager's Crown
15559,2,31,26,Pillager's Cloak
15560,2,34,29,Pillager's Gloves
15561,2,36,31,Pillager's Leggings
15562,2,36,31,Pillager's Pauldrons
15563,2,37,32,Pillager's Shield
15564,1,50,40,Rugged Armor Kit
15565,2,38,33,Marauder's Boots
15566,2,35,30,Marauder's Bracers
15567,2,40,35,Marauder's Tunic
15568,2,33,28,Marauder's Cloak
15569,2,40,35,Marauder's Crest
15570,2,36,31,Marauder's Gauntlets
15571,2,35,30,Marauder's Belt
15572,2,39,34,Marauder's Circlet
15573,2,38,33,Marauder's Leggings
15574,2,40,35,Marauder's Shoulder Pads
15575,2,36,31,Sparkleshell Belt
15576,2,39,34,Sparkleshell Sabatons
15577,2,36,31,Sparkleshell Bracers
15578,2,41,36,Sparkleshell Breastplate
15579,2,35,30,Sparkleshell Cloak
15580,2,40,35,Sparkleshell Headwrap
15581,2,38,33,Sparkleshell Gauntlets
15582,2,40,35,Sparkleshell Legguards
15583,2,41,36,Sparkleshell Shoulder Pads
15584,2,41,36,Sparkleshell Shield
15585,2,35,0,Pardoc Grips
15587,2,35,0,Ringtail Girdle
15588,2,35,0,Bracesteel Belt
15589,2,41,36,Steadfast Stompers
15590,2,37,32,Steadfast Bracelets
15591,2,43,38,Steadfast Breastplate
15592,2,43,38,Steadfast Buckler
15593,2,42,37,Steadfast Coronet
15594,2,37,32,Steadfast Cloak
15595,2,39,34,Steadfast Gloves
15596,2,41,36,Steadfast Legplates
15597,2,42,37,Steadfast Shoulders
15598,2,38,33,Steadfast Girdle
15599,2,44,39,Ancient Greaves
15600,2,42,37,Ancient Vambraces
15601,2,46,41,Ancient Chestpiece
15602,2,45,40,Ancient Crown
15603,2,41,36,Ancient Cloak
15604,2,46,41,Ancient Defender
15605,2,42,37,Ancient Gauntlets
15606,2,41,36,Ancient Belt
15607,2,44,39,Ancient Legguards
15608,2,44,39,Ancient Pauldrons
15609,2,47,42,Bonelink Armor
15610,2,43,38,Bonelink Bracers
15611,2,43,38,Bonelink Cape
15612,2,44,39,Bonelink Gauntlets
15613,2,42,37,Bonelink Belt
15614,2,45,40,Bonelink Sabatons
15615,2,46,41,Bonelink Helmet
15616,2,46,41,Bonelink Legplates
15617,2,45,40,Bonelink Epaulets
15618,2,47,42,Bonelink Wall Shield
15619,2,48,43,Gryphon Mail Belt
15620,2,47,42,Gryphon Mail Bracelets
15621,2,51,46,Gryphon Mail Buckler
15622,2,51,46,Gryphon Mail Breastplate
15623,2,50,45,Gryphon Mail Crown
15624,2,45,40,Gryphon Cloak
15625,2,47,42,Gryphon Mail Gauntlets
15626,2,47,42,Gryphon Mail Greaves
15627,2,50,45,Gryphon Mail Legguards
15628,2,48,43,Gryphon Mail Pauldrons
15629,2,48,43,Formidable Bracers
15630,2,49,44,Formidable Sabatons
15631,2,52,47,Formidable Chestpiece
15632,2,46,41,Formidable Cape
15633,2,52,47,Formidable Crest
15634,2,52,47,Formidable Circlet
15635,2,48,43,Formidable Gauntlets
15636,2,49,44,Formidable Belt
15637,2,51,46,Formidable Legguards
15638,2,49,44,Formidable Shoulder Pads
15639,2,50,45,Ironhide Bracers
15640,2,56,51,Ironhide Breastplate
15641,2,51,46,Ironhide Belt
15642,2,52,47,Ironhide Greaves
15643,2,49,44,Ironhide Cloak
15644,2,52,47,Ironhide Gauntlets
15645,2,55,50,Ironhide Helmet
15646,2,55,50,Ironhide Legguards
15647,2,53,48,Ironhide Pauldrons
15648,2,56,51,Ironhide Shield
15649,2,51,46,Merciless Bracers
15650,2,57,52,Merciless Surcoat
15651,2,56,51,Merciless Crown
15652,2,51,46,Merciless Cloak
15653,2,53,48,Merciless Gauntlets
15654,2,54,49,Merciless Belt
15655,2,56,51,Merciless Legguards
15656,2,54,49,Merciless Epaulets
15657,2,57,52,Merciless Shield
15658,2,59,54,Impenetrable Sabatons
15659,2,55,50,Impenetrable Bindings
15660,2,61,56,Impenetrable Breastplate
15661,2,54,49,Impenetrable Cloak
15662,2,57,52,Impenetrable Gauntlets
15663,2,56,51,Impenetrable Belt
15664,2,60,55,Impenetrable Helmet
15665,2,60,55,Impenetrable Legguards
15666,2,59,54,Impenetrable Pauldrons
15667,2,61,56,Impenetrable Wall
15668,2,58,53,Magnificent Bracers
15669,2,62,57,Magnificent Breastplate
15670,2,61,56,Magnificent Helmet
15671,2,56,51,Magnificent Cloak
15672,2,60,55,Magnificent Gauntlets
15673,2,58,53,Magnificent Belt
15674,2,60,55,Magnificent Greaves
15675,2,62,57,Magnificent Guard
15676,2,61,56,Magnificent Leggings
15677,2,61,56,Magnificent Shoulders
15678,2,63,58,Triumphant Sabatons
15679,2,61,56,Triumphant Bracers
15680,2,65,60,Triumphant Chestpiece
15681,2,58,53,Triumphant Cloak
15682,2,63,58,Triumphant Gauntlets
15683,2,60,55,Triumphant Girdle
15684,2,64,59,Triumphant Skullcap
15685,2,63,58,Triumphant Legplates
15686,2,63,58,Triumphant Shoulder Pads
15687,2,65,60,Triumphant Shield
15689,2,35,0,Trader's Ring
15690,2,41,0,Kodobone Necklace
15691,2,38,0,Sidegunner Shottie
15692,2,38,0,Kodo Brander
15693,2,59,54,Grand Shoulders
15694,2,54,49,Merciless Greaves
15695,2,38,0,Studded Ring Shield
15696,1,1,0,Ruined Tome
15697,2,38,0,Kodo Rustler Boots
15698,2,38,0,Wrangling Spaulders
15699,1,1,0,Small Brown-Wrapped Package
15702,2,55,0,Chemist's Ring
15703,2,55,0,Chemist's Smock
15704,2,60,0,Hunter's Insignia Medal
15705,2,57,0,Tidecrest Blade
15706,2,57,0,Hunt Tracker Blade
15707,2,58,0,Brantwood Sash
15708,2,58,0,Blight Leather Gloves
15709,3,56,0,Gearforge Girdle
15710,1,1,0,Cenarion Lunardust
15722,1,1,0,Spraggle's Canteen
15723,2,60,50,Tea with Sugar
15724,1,51,0,Pattern: Heavy Scorpid Bracers
15725,1,52,0,Pattern: Wicked Leather Gauntlets
15726,3,52,0,Pattern: Green Dragonscale Breastplate
15727,2,53,0,Pattern: Heavy Scorpid Vest
15728,2,53,0,Pattern: Wicked Leather Bracers
15729,1,53,0,Pattern: Chimeric Gloves
15730,3,61,0,Pattern: Red Dragonscale Breastplate
15731,2,54,0,Pattern: Runic Leather Gauntlets
15732,2,54,0,Pattern: Volcanic Leggings
15733,3,54,0,Pattern: Green Dragonscale Leggings
15734,1,54,0,Pattern: Living Shoulders
15735,1,54,0,Pattern: Ironfeather Shoulders
15736,1,1,0,Smokey's Special Compound
15737,2,55,0,Pattern: Chimeric Boots
15738,2,55,0,Pattern: Heavy Scorpid Gauntlets
15739,2,55,0,Pattern: Runic Leather Bracers
15740,1,55,0,Pattern: Frostsaber Boots
15741,1,55,0,Pattern: Stormshroud Pants
15742,1,55,0,Pattern: Warbear Harness
15743,2,56,0,Pattern: Heavy Scorpid Belt
15744,2,56,0,Pattern: Wicked Leather Headband
15745,2,56,0,Pattern: Runic Leather Belt
15746,2,56,0,Pattern: Chimeric Leggings
15747,2,57,0,Pattern: Frostsaber Leggings
15748,2,57,0,Pattern: Heavy Scorpid Leggings
15749,2,57,0,Pattern: Volcanic Breastplate
15750,1,1,0,Sceptre of Light
15751,1,57,0,Pattern: Blue Dragonscale Breastplate
15752,3,57,0,Pattern: Living Leggings
15753,3,57,0,Pattern: Stormshroud Armor
15754,1,57,0,Pattern: Warbear Woolies
15755,2,58,0,Pattern: Chimeric Vest
15756,1,58,0,Pattern: Runic Leather Headband
15757,2,58,0,Pattern: Wicked Leather Pants
15758,1,58,0,Pattern: Devilsaur Gauntlets
15759,1,58,0,Pattern: Black Dragonscale Breastplate
15760,3,58,0,Pattern: Ironfeather Breastplate
15761,2,59,0,Pattern: Frostsaber Gloves
15762,1,59,0,Pattern: Heavy Scorpid Helm
15763,3,59,0,Pattern: Blue Dragonscale Shoulders
15764,3,59,0,Pattern: Stormshroud Shoulders
15765,2,60,0,Pattern: Runic Leather Pants
15766,1,1,0,Gem of the Serpent
15767,1,1,0,Hameya's Key
15768,2,60,0,Pattern: Wicked Leather Belt
15769,3,60,0,Pattern: Onyxia Scale Cloak
15770,3,60,0,Pattern: Black Dragonscale Shoulders
15771,3,60,0,Pattern: Living Breastplate
15772,3,60,0,Pattern: Devilsaur Leggings
15773,2,61,0,Pattern: Wicked Leather Armor
15774,2,61,0,Pattern: Heavy Scorpid Shoulders
15775,2,61,0,Pattern: Volcanic Shoulders
15776,2,61,0,Pattern: Runic Leather Armor
15777,2,62,0,Pattern: Runic Leather Shoulders
15778,2,58,0,Mechanical Yeti
15779,2,62,0,Pattern: Frostsaber Tunic
15780,4,62,0,Pattern: Onyxia Scale Breastplate
15781,3,62,0,Pattern: Black Dragonscale Leggings
15782,2,60,0,Beaststalker Blade
15783,2,60,0,Beasthunter Dagger
15784,2,59,0,Crystal Breeze Mantle
15785,1,1,0,Zaeldarr's Head
15786,2,59,0,Fernpulse Jerkin
15787,2,59,0,Willow Band Hauberk
15788,1,1,0,Everlook Report
15789,2,56,0,Deep River Cloak
15790,1,1,0,Studies in Spirit Speaking
15791,2,58,0,Turquoise Sash
15792,2,58,0,Plow Wood Spaulders
15793,0,1,0,A Chewed Bone
15794,0,10,0,Ripped Ogre Loincloth
15795,2,58,0,Emerald Mist Gauntlets
15796,2,59,0,Seaspray Bracers
15797,2,59,0,Shining Armplates
15798,0,1,0,Chipped Ogre Teeth
15799,3,58,0,Heroic Commendation Medal
15800,3,58,0,Intrepid Shortsword
15801,3,58,0,Valiant Shortsword
15802,3,56,51,Mooncloth Boots
15803,1,1,0,Book of the Ancients
15804,2,56,0,Cerise Drape
15805,3,61,0,Penelope's Rose
15806,3,61,0,Mirah's Song
15807,1,8,3,Light Crossbow
15808,1,21,16,Fine Light Crossbow
15809,1,34,29,Heavy Crossbow
15810,1,25,20,Short Spear
15811,1,35,30,Heavy Spear
15812,2,56,0,Orchid Amice
15813,2,56,0,Gold Link Belt
15814,2,60,0,Hameya's Slayer
15815,2,60,0,Hameya's Cloak
15822,2,55,0,Shadowskin Spaulders
15823,2,55,0,Bricksteel Gauntlets
15824,2,59,0,Astoria Robes
15825,2,59,0,Traphook Jerkin
15826,1,1,0,Curative Animal Salve
15827,2,59,0,Jadescale Breastplate
15842,1,1,0,Empty Dreadmist Peak Sampler
15843,1,1,0,Filled Dreadmist Peak Sampler
15844,1,1,0,Empty Cliffspring Falls Sampler
15845,1,1,0,Filled Cliffspring Falls Sampler
15846,1,50,0,Salt Shaker
15847,1,1,0,Quel'Thalas Registry
15848,1,1,0,Crate of Ghost Magnets
15849,1,1,0,Ghost-o-Plasm
15850,1,1,0,Patch of Duskwing's Fur
15851,1,1,0,Lunar Fungus
15852,1,1,0,Kodo Horn
15853,3,45,0,Windreaper
15854,3,45,0,Dancing Sliver
15855,3,60,0,Ring of Protection
15856,3,60,0,Archlight Talisman
15857,3,60,0,Magebane Scion
15858,3,60,0,Freewind Gloves
15859,3,60,0,Seapost Girdle
15860,3,60,0,Blinkstrike Armguards
15861,3,60,0,Swiftfoot Treads
15862,2,54,0,Blitzcleaver
15863,2,54,0,Grave Scepter
15864,2,39,0,Condor Bracers
15865,2,39,0,Anchorhold Buckler
15866,2,15,0,Veildust Medicine Bag
15867,3,60,0,Prismcharm
15868,1,1,0,The Grand Crusader's Command
15869,2,20,0,Silver Skeleton Key
15870,2,30,0,Golden Skeleton Key
15871,2,40,0,Truesilver Skeleton Key
15872,2,55,0,Arcanite Skeleton Key
15873,3,60,0,Ragged John's Neverending Cup
15874,1,1,0,Soft-Shelled Clam
15875,1,1,0,Rotten Apple
15876,1,1,0,Nathanos' Chest
15877,1,1,0,Shrine Bauble
15878,1,1,0,Rackmore's Silver Key
15879,1,1,0,Overlord Ror's Claw
15880,1,1,0,Head of Ramstein the Gorger
15881,1,1,0,Rackmore's Golden Key
15882,1,1,0,Half Pendant of Aquatic Endurance
15883,1,1,0,Half Pendant of Aquatic Agility
15884,1,1,0,Augustus' Receipt Book
15885,1,1,0,Pendant of the Sea Lion
15886,1,50,50,Timolain's Phylactery
15887,2,62,57,Heroic Guard
15890,2,59,54,Vanguard Shield
15891,2,26,21,Hulking Shield
15892,2,32,27,Slayer's Shield
15893,2,21,16,Prospector's Buckler
15894,2,25,20,Bristlebark Buckler
15895,1,8,3,Burnt Buckler
15902,1,55,0,A Crazy Grab Bag
15903,1,25,20,Slicing Claw
15904,1,35,30,Deadly Fist Blades
15905,1,15,10,Brass Knuckles
15906,1,15,10,Left-Handed Brass Knuckles
15907,1,25,20,Left-Handed Claw
15908,1,10,0,Taming Rod
15909,1,35,30,Left-Handed Blades
15911,1,10,0,Taming Rod
15912,2,23,18,Buccaneer's Orb
15913,1,10,0,Taming Rod
15914,1,10,0,Taming Rod
15915,1,10,0,Taming Rod
15916,1,10,0,Taming Rod
15917,1,10,0,Taming Rod
15918,2,38,33,Conjurer's Sphere
15919,1,10,0,Taming Rod
15920,1,10,0,Taming Rod
15921,1,10,0,Taming Rod
15922,1,10,0,Taming Rod
15923,1,10,0,Taming Rod
15924,1,1,0,Soft-Shelled Clam Meat
15925,2,10,5,Journeyman's Stave
15926,2,17,12,Spellbinder Orb
15927,2,27,22,Bright Sphere
15928,2,31,26,Silver-Thread Rod
15929,2,37,32,Nightsky Orb
15930,2,56,51,Imperial Red Scepter
15931,2,61,56,Arcane Star
15932,2,12,7,Disciple's Stein
15933,2,15,10,Simple Branch
15934,2,32,27,Sage's Stave
15935,2,34,29,Durable Rod
15936,2,55,50,Duskwoven Branch
15937,2,51,46,Hibernal Sphere
15938,2,58,53,Mystical Orb
15939,2,59,54,Councillor's Scepter
15940,2,62,57,Elegant Scepter
15941,2,64,59,High Councillor's Scepter
15942,2,65,60,Master's Rod
15943,2,61,56,Imbued Shield
15944,2,12,7,Ancestral Orb
15945,2,18,13,Runic Stave
15946,2,23,18,Mystic's Sphere
15947,2,28,23,Sanguine Star
15962,2,33,28,Satyr's Rod
15963,2,39,34,Stonecloth Branch
15964,2,44,39,Silksand Star
15965,2,49,44,Windchaser Orb
15966,2,54,49,Venomshroud Orb
15967,2,59,54,Highborne Star
15968,2,64,59,Elunarian Sphere
15969,2,10,5,Beaded Orb
15970,2,15,10,Native Branch
15971,2,20,15,Aboriginal Rod
15972,2,24,19,Ritual Stein
15973,2,30,25,Watcher's Star
15974,2,26,21,Pagan Rod
15975,2,31,26,Raincaller Scepter
15976,2,36,31,Thistlefur Branch
15977,2,37,32,Vital Orb
15978,2,41,36,Geomancer's Rod
15979,2,42,37,Flamecloth Stave
